month,category,monthly_income,prev_month_expense,savings_rate,expense_ratio,safe_spending_limit
6,Rent,152194,39904.57,0.7378,0.2622,103525.86
4,Groceries,38842,4355.75,0.8879,0.1121,27718.54
4,Entertainment,66139,3192.52,0.9517,0.0483,45983.17
6,Rent,271732,64079.22,0.7642,0.2358,185239.55
11,Travel,54744,12423.24,0.7731,0.2269,40957.14
5,Bills,16679,1182.98,0.9291,0.0709,11851.31
7,Groceries,418029,54303.26,0.8701,0.1299,291062.12
8,Rent,107721,16045.55,0.851,0.149,76646.04
1,Bills,15522,1678.24,0.8919,0.1081,10767.74
11,Groceries,52279,5206.12,0.9004,0.0996,36093.29
11,Rent,457037,115122.65,0.7481,0.2519,338120.13
3,Entertainment,257609,11602.05,0.955,0.045,177630.43
7,Entertainment,228302,13935.71,0.939,0.061,152367.12
1,Rent,411909,88430.62,0.7853,0.2147,291566.46
11,Bills,19629,2548.88,0.8701,0.1299,13570.56
4,Shopping,49210,5551.7,0.8872,0.1128,34940.29
1,Travel,398633,66956.71,0.832,0.168,265275.49
2,Entertainment,166497,12686.2,0.9238,0.0762,114844.04
5,Medical,89470,4940.59,0.9448,0.0552,58818.22
3,Travel,38704,3303.85,0.9146,0.0854,25472.48
3,Medical,156854,4722.4,0.9699,0.0301,107006.87
6,Rent,272096,49970.99,0.8163,0.1837,185406.19
1,Bills,47396,5123.76,0.8919,0.1081,31853.44
7,Groceries,22460,3139.86,0.8602,0.1398,15495.27
1,Food,20537,1942.77,0.9054,0.0946,14004.12
12,Food,16910,3628.78,0.7854,0.2146,12502.87
6,Entertainment,22831,2000.31,0.9124,0.0876,16087.62
12,Bills,95620,8896.82,0.907,0.093,71406.99
10,Food,161722,12722.5,0.9213,0.0787,110467.51
10,Food,24861,2159.43,0.9131,0.0869,17472.67
1,Medical,252388,8157.06,0.9677,0.0323,181486.87
3,Rent,144773,37368.75,0.7419,0.2581,101466.1
9,Food,196195,19042.28,0.9029,0.0971,129929.16
12,Shopping,444761,56073.17,0.8739,0.1261,331703.82
3,Investment,236455,36448.84,0.8459,0.1541,156456.35
11,Groceries,20837,3350.7,0.8392,0.1608,15261.96
5,Travel,22853,3693.01,0.8384,0.1616,15394.78
12,Investment,49512,12489.68,0.7477,0.2523,37480.06
1,Travel,92159,3086.48,0.9665,0.0335,63931.0
7,Investment,456469,100670.6,0.7795,0.2205,312496.49
10,Travel,498692,20952.81,0.958,0.042,354178.67
8,Travel,165822,10510.75,0.9366,0.0634,113860.66
9,Entertainment,35677,1936.02,0.9457,0.0543,25451.51
10,Investment,82796,14747.77,0.8219,0.1781,55937.92
1,Entertainment,66030,2909.59,0.9559,0.0441,45924.83
4,Bills,216632,9043.21,0.9583,0.0417,141950.47
8,Bills,127999,5751.38,0.9551,0.0449,86240.05
4,Investment,31997,3650.89,0.8859,0.1141,22778.92
5,Food,28992,4768.15,0.8355,0.1645,20218.83
7,Bills,308742,23368.31,0.9243,0.0757,210028.81
3,Travel,15599,1667.67,0.8931,0.1069,11177.77
10,Medical,18826,1822.5,0.9032,0.0968,13302.92
8,Entertainment,118607,7829.85,0.934,0.066,78155.3
4,Bills,19011,1894.12,0.9004,0.0996,13538.73
1,Entertainment,49897,956.71,0.9808,0.0192,33833.31
6,Bills,191036,12228.36,0.936,0.064,130342.42
2,Groceries,125751,10313.5,0.918,0.082,86297.58
11,Groceries,100342,8932.93,0.911,0.089,72862.62
1,Food,376629,24447.34,0.9351,0.0649,256128.15
6,Investment,77848,20404.98,0.7379,0.2621,53403.06
8,Food,26596,4028.41,0.8485,0.1515,17823.71
11,Groceries,22871,3507.24,0.8467,0.1533,17129.55
10,Bills,93787,9655.72,0.897,0.103,69474.04
3,Rent,36919,12371.87,0.6649,0.3351,23999.76
3,Rent,89485,31409.52,0.649,0.351,62985.5
5,Entertainment,75738,5145.15,0.9321,0.0679,50958.6
8,Bills,119879,9104.71,0.9241,0.0759,83153.39
4,Bills,324171,15218.45,0.9531,0.0469,223350.92
11,Groceries,24512,3876.23,0.8419,0.1581,16998.97
4,Investment,217048,30850.78,0.8579,0.1421,154187.93
9,Food,33622,5921.93,0.8239,0.1761,22096.97
9,Entertainment,169981,9095.45,0.9465,0.0535,112248.99
9,Investment,74212,8518.52,0.8852,0.1148,50454.05
10,Shopping,334211,14877.96,0.9555,0.0445,241254.48
10,Travel,120943,10331.74,0.9146,0.0854,88620.06
1,Travel,19401,3624.27,0.8132,0.1868,12732.99
7,Travel,482721,64094.39,0.8672,0.1328,323214.42
3,Groceries,59736,6816.3,0.8859,0.1141,41927.86
6,Groceries,17810,3039.05,0.8294,0.1706,12353.59
6,Groceries,23675,4291.84,0.8187,0.1813,16186.32
7,Groceries,70761,13079.5,0.8152,0.1848,46860.41
6,Shopping,72911,4299.0,0.941,0.059,52091.72
8,Groceries,402363,34283.11,0.9148,0.0852,268134.36
10,Entertainment,197448,16676.98,0.9155,0.0845,137872.29
5,Shopping,304372,21185.5,0.9304,0.0696,214419.84
3,Medical,67761,1340.04,0.9802,0.0198,44946.15
1,Medical,497949,24101.33,0.9516,0.0484,325489.11
8,Medical,47682,2072.93,0.9565,0.0435,33206.07
2,Rent,77170,16423.16,0.7872,0.2128,53142.27
5,Groceries,354518,36826.95,0.8961,0.1039,252021.75
10,Travel,151081,24944.54,0.8349,0.1651,113652.66
12,Investment,241423,27083.51,0.8878,0.1122,177073.07
1,Shopping,41348,3342.61,0.9192,0.0808,27093.11
8,Entertainment,293087,21234.08,0.9276,0.0724,194567.32
6,Investment,408844,15438.31,0.9622,0.0378,284244.58
1,Food,340739,52895.65,0.8448,0.1552,228286.76
1,Rent,35262,11299.91,0.6795,0.3205,23629.32
5,Investment,147229,31296.23,0.7874,0.2126,102230.21
1,Travel,132873,11194.89,0.9157,0.0843,92694.14
5,Food,116016,17158.46,0.8521,0.1479,75819.25
9,Rent,44321,13322.21,0.6994,0.3006,31729.78
8,Medical,90819,7578.66,0.9166,0.0834,64285.25
8,Food,324569,45186.7,0.8608,0.1392,219278.78
8,Medical,405016,17367.51,0.9571,0.0429,273875.99
8,Travel,49653,7577.51,0.8474,0.1526,34273.37
8,Medical,426327,28598.7,0.9329,0.0671,301802.59
2,Food,48603,3570.09,0.9265,0.0735,33466.37
6,Entertainment,38959,1256.89,0.9677,0.0323,27989.72
11,Entertainment,32446,3464.59,0.8932,0.1068,23377.34
2,Entertainment,19812,1419.42,0.9284,0.0716,13551.25
10,Shopping,43164,2606.31,0.9396,0.0604,31212.79
4,Travel,17043,676.43,0.9603,0.0397,11472.61
5,Food,95755,20698.34,0.7838,0.2162,66830.31
2,Entertainment,61734,4646.03,0.9247,0.0753,41637.05
9,Medical,88402,7016.84,0.9206,0.0794,59109.68
11,Groceries,342226,26092.18,0.9238,0.0762,233094.23
10,Entertainment,24112,2513.29,0.8958,0.1042,18428.66
8,Rent,147637,29376.72,0.801,0.199,100459.38
12,Travel,52142,6783.99,0.8699,0.1301,37037.32
8,Bills,79761,4444.29,0.9443,0.0557,55448.53
11,Rent,20388,6055.48,0.703,0.297,14148.62
10,Travel,45444,6915.94,0.8478,0.1522,31743.8
3,Travel,38589,8721.87,0.774,0.226,27773.52
6,Shopping,477410,51852.37,0.8914,0.1086,328989.74
8,Rent,48601,20527.31,0.5776,0.4224,32564.13
11,Food,23376,3499.14,0.8503,0.1497,17746.87
4,Shopping,121648,4330.95,0.9644,0.0356,87523.63
9,Shopping,107006,3951.22,0.9631,0.0369,73659.99
3,Food,33457,3079.99,0.9079,0.0921,22577.57
1,Food,284175,22254.85,0.9217,0.0783,187743.5
7,Medical,461815,30786.3,0.9333,0.0667,305524.65
3,Groceries,124399,20344.26,0.8365,0.1635,83266.1
7,Groceries,303100,37120.88,0.8775,0.1225,203411.53
11,Investment,54575,8109.78,0.8514,0.1486,39678.77
8,Food,17048,2924.08,0.8285,0.1715,11858.14
3,Shopping,27633,1940.19,0.9298,0.0702,19150.83
9,Rent,202379,67854.78,0.6647,0.3353,134834.11
11,Rent,17308,10414.41,0.3983,0.6017,12284.33
5,Groceries,21120,2537.62,0.8798,0.1202,13765.28
4,Rent,20101,5466.39,0.7281,0.2719,13093.33
4,Shopping,80721,4217.07,0.9478,0.0522,56041.51
8,Travel,99492,9869.7,0.9008,0.0992,67093.27
10,Investment,271515,59676.02,0.7802,0.2198,197568.7
9,Shopping,120174,10841.2,0.9098,0.0902,82002.39
9,Groceries,145629,11582.74,0.9205,0.0795,97760.45
5,Entertainment,98176,6221.58,0.9366,0.0634,65135.01
4,Medical,75390,4872.98,0.9354,0.0646,50892.18
12,Investment,191029,9267.43,0.9515,0.0485,140304.32
1,Groceries,44692,6625.51,0.8518,0.1482,30199.85
10,Bills,171095,9745.23,0.943,0.057,119402.72
12,Bills,49445,5694.64,0.8848,0.1152,34543.53
7,Shopping,21182,1039.85,0.9509,0.0491,14331.84
10,Bills,15553,1323.18,0.9149,0.0851,11138.9
12,Rent,31456,8057.61,0.7438,0.2562,22591.74
7,Rent,90121,35367.58,0.6076,0.3924,64208.55
9,Entertainment,266669,10259.45,0.9615,0.0385,181845.54
6,Food,221453,9185.18,0.9585,0.0415,155596.03
2,Entertainment,25760,2020.27,0.9216,0.0784,17587.34
11,Shopping,34891,3567.15,0.8978,0.1022,25008.55
2,Medical,297019,6489.78,0.9782,0.0218,213248.24
7,Investment,177570,15781.38,0.9111,0.0889,121707.98
3,Bills,439131,26989.27,0.9385,0.0615,293160.54
7,Travel,93592,3672.35,0.9608,0.0392,64656.72
8,Medical,43443,951.59,0.9781,0.0219,28918.07
12,Entertainment,30602,1328.07,0.9566,0.0434,21100.36
2,Investment,357024,58173.91,0.8371,0.1629,256673.76
10,Bills,314584,30828.12,0.902,0.098,238475.97
6,Travel,59132,2872.31,0.9514,0.0486,41082.88
3,Entertainment,16556,555.39,0.9665,0.0335,11403.97
10,Food,171271,22963.91,0.8659,0.1341,124794.3
7,Food,27950,5352.68,0.8085,0.1915,18897.53
1,Rent,83246,15980.13,0.808,0.192,57816.41
10,Shopping,433264,47148.69,0.8912,0.1088,301513.97
10,Medical,160886,7180.6,0.9554,0.0446,110387.25
6,Shopping,47785,2496.04,0.9478,0.0522,32517.97
2,Food,154573,9362.29,0.9394,0.0606,109502.77
1,Food,347261,17907.84,0.9484,0.0516,242936.24
1,Bills,65071,2983.96,0.9541,0.0459,43916.79
9,Investment,28194,9385.67,0.6671,0.3329,18732.58
3,Investment,116257,24493.06,0.7893,0.2107,78880.04
8,Entertainment,196776,7240.53,0.9632,0.0368,129292.85
3,Bills,117470,7004.94,0.9404,0.0596,78556.7
11,Investment,37567,5978.17,0.8409,0.1591,27415.77
11,Shopping,84019,9402.72,0.8881,0.1119,61789.96
3,Groceries,85406,10677.03,0.875,0.125,60767.76
8,Shopping,87066,4140.29,0.9524,0.0476,60410.31
10,Medical,172991,15477.82,0.9105,0.0895,129267.85
4,Rent,23658,8308.4,0.6488,0.3512,15938.52
12,Investment,81050,18977.47,0.7659,0.2341,59743.26
10,Medical,35452,4340.55,0.8776,0.1224,24754.26
1,Travel,222438,20669.79,0.9071,0.0929,146595.95
7,Bills,279417,15434.32,0.9448,0.0552,189826.81
7,Shopping,98992,5258.23,0.9469,0.0531,65165.01
10,Investment,109727,18736.72,0.8292,0.1708,81757.12
10,Food,339590,34144.31,0.8995,0.1005,243585.88
5,Travel,16204,1476.51,0.9089,0.0911,11316.89
9,Travel,80648,2933.7,0.9636,0.0364,56002.71
8,Rent,205335,36627.88,0.8216,0.1784,142109.82
8,Travel,425140,56835.77,0.8663,0.1337,283775.91
8,Travel,143505,22529.26,0.843,0.157,94670.84
6,Bills,15579,2193.84,0.8592,0.1408,11098.99
6,Entertainment,21177,527.35,0.9751,0.0249,13907.62
5,Rent,106099,30773.72,0.71,0.29,71438.59
6,Rent,18480,8035.87,0.5652,0.4348,12348.91
8,Groceries,24201,5388.57,0.7773,0.2227,16072.12
7,Food,96142,10991.95,0.8857,0.1143,66363.48
8,Investment,261666,54807.02,0.7905,0.2095,173246.11
12,Shopping,94800,13643.45,0.8561,0.1439,69976.54
11,Bills,31968,3011.43,0.9058,0.0942,21733.67
2,Medical,53472,2225.2,0.9584,0.0416,38443.44
1,Food,113976,10637.91,0.9067,0.0933,74659.54
11,Shopping,23304,4489.46,0.8074,0.1926,17053.78
10,Entertainment,63551,8231.51,0.8705,0.1295,46425.84
12,Food,50744,4850.28,0.9044,0.0956,38612.97
10,Shopping,90634,11660.64,0.8713,0.1287,67283.42
5,Groceries,121886,11518.52,0.9055,0.0945,84944.8
5,Investment,41168,7157.73,0.8261,0.1739,27481.46
2,Investment,257534,26531.14,0.897,0.103,182091.34
1,Medical,22417,2247.4,0.8997,0.1003,14880.93
10,Shopping,61726,11275.21,0.8173,0.1827,45977.6
8,Travel,22073,4533.96,0.7946,0.2054,15329.21
5,Food,210098,9544.09,0.9546,0.0454,151179.45
2,Medical,77875,7781.78,0.9001,0.0999,51077.61
2,Travel,399807,39654.03,0.9008,0.0992,270412.51
5,Shopping,25334,2693.4,0.8937,0.1063,17487.74
8,Entertainment,22236,1995.4,0.9103,0.0897,15007.08
5,Travel,186797,17434.58,0.9067,0.0933,133990.71
7,Entertainment,19028,1166.13,0.9387,0.0613,12764.17
3,Medical,196120,12955.51,0.9339,0.0661,141158.34
3,Investment,181061,18560.71,0.8975,0.1025,120858.63
7,Bills,93282,5133.17,0.945,0.055,60735.71
7,Medical,486384,27675.52,0.9431,0.0569,334308.45
12,Food,401747,64012.59,0.8407,0.1593,301872.16
1,Groceries,277006,37112.82,0.866,0.134,196766.32
8,Groceries,86825,13414.05,0.8455,0.1545,58834.32
9,Bills,30516,1601.56,0.9475,0.0525,20626.37
5,Groceries,84476,11946.35,0.8586,0.1414,55934.46
6,Food,43372,8349.22,0.8075,0.1925,30814.25
1,Medical,276583,6542.73,0.9763,0.0237,193330.84
11,Investment,499780,31756.48,0.9365,0.0635,353539.18
9,Travel,38788,4631.12,0.8806,0.1194,27499.32
4,Investment,163222,32738.01,0.7994,0.2006,116172.64
4,Medical,208496,7272.35,0.9651,0.0349,142758.83
2,Rent,16879,6810.35,0.5965,0.4035,11082.59
5,Bills,41971,3354.44,0.9201,0.0799,28860.35
10,Medical,96242,3183.08,0.9669,0.0331,65672.96
4,Shopping,451357,35098.61,0.9222,0.0778,323003.66
3,Food,63737,13516.95,0.7879,0.2121,45397.27
8,Shopping,145003,6046.9,0.9583,0.0417,99360.18
8,Bills,158975,10145.51,0.9362,0.0638,104865.88
8,Travel,32730,3879.75,0.8815,0.1185,23326.29
1,Groceries,25439,3736.79,0.8531,0.1469,16632.53
11,Travel,115070,19335.84,0.832,0.168,87077.56
11,Groceries,82672,17121.59,0.7929,0.2071,61962.13
10,Travel,20271,4681.69,0.769,0.231,14589.41
8,Food,63815,5520.41,0.9135,0.0865,43004.0
10,Shopping,29247,2946.71,0.8992,0.1008,20295.15
12,Entertainment,29998,1467.93,0.9511,0.0489,21187.79
6,Rent,160774,40060.24,0.7508,0.2492,112834.98
2,Food,338537,41760.74,0.8766,0.1234,227770.51
8,Groceries,63248,8872.11,0.8597,0.1403,42476.0
9,Medical,48294,1359.79,0.9718,0.0282,31458.1
2,Travel,100661,4845.18,0.9519,0.0481,69546.06
9,Groceries,43879,5705.55,0.87,0.13,30289.65
9,Food,17610,1808.45,0.8973,0.1027,12468.59
6,Travel,49723,8889.11,0.8212,0.1788,35780.65
3,Bills,21868,1679.8,0.9232,0.0768,14595.5
12,Medical,74263,5711.72,0.9231,0.0769,52393.47
2,Medical,116755,6656.57,0.943,0.057,81419.76
6,Shopping,182839,8523.61,0.9534,0.0466,127808.48
10,Travel,19522,3246.3,0.8337,0.1663,14553.23
5,Shopping,66410,3231.18,0.9513,0.0487,46063.97
3,Entertainment,102814,9637.61,0.9063,0.0937,69337.64
9,Investment,202996,8187.33,0.9597,0.0403,136617.52
5,Rent,41311,9824.77,0.7622,0.2378,29196.65
10,Food,87175,9284.12,0.8935,0.1065,65397.23
7,Investment,24537,4596.49,0.8127,0.1873,17209.08
1,Groceries,197259,21886.81,0.889,0.111,133367.86
12,Rent,86435,33494.85,0.6125,0.3875,60891.09
4,Rent,93692,23172.57,0.7527,0.2473,64802.06
6,Food,38049,7817.53,0.7945,0.2055,25427.35
2,Shopping,95383,4843.05,0.9492,0.0508,66310.77
11,Shopping,137408,15751.61,0.8854,0.1146,95697.9
6,Bills,29570,2421.25,0.9181,0.0819,19429.64
9,Investment,353834,22865.94,0.9354,0.0646,238105.73
8,Travel,34991,6856.59,0.804,0.196,23234.74
11,Entertainment,155204,10533.26,0.9321,0.0679,109892.67
7,Investment,133442,30736.08,0.7697,0.2303,94251.68
8,Travel,252328,33461.83,0.8674,0.1326,175309.18
9,Rent,42140,9031.98,0.7857,0.2143,29884.29
5,Entertainment,136952,4778.46,0.9651,0.0349,93356.61
6,Investment,132235,14196.38,0.8926,0.1074,88000.94
1,Groceries,81604,14810.5,0.8185,0.1815,55142.0
2,Entertainment,28387,1387.37,0.9511,0.0489,20428.06
3,Medical,80592,7855.25,0.9025,0.0975,55076.85
9,Entertainment,54509,2828.99,0.9481,0.0519,39213.99
9,Entertainment,91408,2551.86,0.9721,0.0279,61790.14
5,Medical,42286,4426.79,0.8953,0.1047,30410.74
10,Groceries,379425,50364.76,0.8673,0.1327,266951.7
9,Travel,21796,1980.19,0.9091,0.0909,15102.25
12,Shopping,62259,8478.13,0.8638,0.1362,43925.62
10,Bills,22028,1608.83,0.927,0.073,15028.19
11,Travel,81906,21564.9,0.7367,0.2633,57115.89
3,Rent,83315,20057.26,0.7593,0.2407,56671.81
8,Investment,67542,15391.11,0.7721,0.2279,44691.5
5,Bills,325643,24071.47,0.9261,0.0739,228514.54
7,Bills,18540,1998.09,0.8922,0.1078,13246.31
3,Travel,87404,17488.86,0.7999,0.2001,59444.17
1,Medical,322562,23431.42,0.9274,0.0726,225564.59
3,Medical,99193,7448.26,0.9249,0.0751,69215.82
5,Travel,45067,3867.22,0.9142,0.0858,32210.85
5,Groceries,392995,23983.74,0.939,0.061,273732.13
1,Food,21620,2830.82,0.8691,0.1309,14411.58
5,Groceries,182369,19863.67,0.8911,0.1089,123127.98
7,Investment,255735,35658.35,0.8606,0.1394,168617.67
6,Bills,85751,8516.41,0.9007,0.0993,60703.13
5,Shopping,27397,4353.78,0.8411,0.1589,19254.17
7,Travel,19685,2923.11,0.8515,0.1485,13794.72
2,Bills,117846,10139.74,0.914,0.086,77842.64
12,Medical,24902,1436.56,0.9423,0.0577,17422.18
2,Investment,332965,33701.91,0.8988,0.1012,239646.19
3,Groceries,20831,4429.16,0.7874,0.2126,13659.71
10,Investment,21982,4566.7,0.7923,0.2077,15725.0
9,Shopping,200809,25940.46,0.8708,0.1292,132845.1
7,Groceries,98897,12020.58,0.8785,0.1215,67366.0
8,Shopping,43240,6100.25,0.8589,0.1411,30209.24
7,Bills,158691,8240.97,0.9481,0.0519,113436.58
5,Shopping,19735,2058.56,0.8957,0.1043,13171.53
4,Entertainment,146883,4952.23,0.9663,0.0337,103196.69
1,Medical,366931,26207.13,0.9286,0.0714,255300.23
5,Medical,79695,5382.32,0.9325,0.0675,52165.46
11,Entertainment,36814,3469.14,0.9058,0.0942,26465.17
6,Food,19737,1413.08,0.9284,0.0716,13206.19
1,Rent,159059,42848.88,0.7306,0.2694,108986.06
7,Investment,19279,3069.63,0.8408,0.1592,12827.51
11,Bills,85146,7454.25,0.9125,0.0875,59720.97
1,Food,146276,14939.23,0.8979,0.1021,104615.33
5,Medical,20615,1987.61,0.9036,0.0964,14487.75
1,Bills,114585,3724.98,0.9675,0.0325,75513.74
2,Food,17684,3630.92,0.7947,0.2053,12236.92
4,Travel,16502,1105.36,0.933,0.067,10879.09
2,Investment,23445,3574.56,0.8475,0.1525,16843.95
7,Entertainment,114246,6138.89,0.9463,0.0537,76624.06
8,Food,321818,34205.68,0.8937,0.1063,223742.32
6,Entertainment,111700,3471.29,0.9689,0.0311,73802.76
3,Food,67102,7535.49,0.8877,0.1123,48079.58
5,Rent,63783,12847.3,0.7986,0.2014,44878.74
10,Medical,65452,2025.22,0.9691,0.0309,46720.45
4,Travel,19789,3615.53,0.8173,0.1827,13273.22
1,Medical,36283,1355.8,0.9626,0.0374,25828.43
7,Investment,44794,14405.84,0.6784,0.3216,30233.75
2,Medical,19327,1798.78,0.9069,0.0931,13189.86
10,Food,31400,5086.08,0.838,0.162,23115.61
8,Rent,481218,108366.77,0.7748,0.2252,319368.14
7,Medical,455642,13572.08,0.9702,0.0298,305722.58
12,Travel,110015,4654.3,0.9577,0.0423,75116.53
11,Groceries,76418,14939.77,0.8045,0.1955,56943.91
8,Food,26910,2897.26,0.8923,0.1077,18498.1
5,Groceries,89583,8304.6,0.9073,0.0927,62255.58
1,Shopping,353805,37366.85,0.8944,0.1056,249996.56
5,Groceries,79892,8272.13,0.8965,0.1035,53969.68
11,Bills,49841,6252.84,0.8745,0.1255,36687.44
4,Investment,17346,3093.88,0.8216,0.1784,12168.5
4,Food,133995,10274.85,0.9233,0.0767,90280.32
7,Bills,34412,3377.55,0.9018,0.0982,24518.41
12,Rent,15079,6945.46,0.5394,0.4606,11135.16
5,Entertainment,24686,2839.91,0.885,0.115,16812.13
9,Bills,160348,7665.68,0.9522,0.0478,107783.42
9,Bills,216929,8769.42,0.9596,0.0404,150310.88
9,Travel,33390,4238.2,0.8731,0.1269,22231.41
6,Rent,60649,22428.46,0.6302,0.3698,42172.44
7,Bills,22244,2265.56,0.8981,0.1019,15384.33
3,Bills,51718,4645.3,0.9102,0.0898,35975.29
2,Investment,194163,12991.96,0.9331,0.0669,131318.7
3,Investment,40349,9804.2,0.757,0.243,26954.09
2,Groceries,279967,39985.37,0.8572,0.1428,190725.76
2,Medical,20471,892.54,0.9564,0.0436,13390.37
8,Food,278785,15927.26,0.9429,0.0571,186221.89
7,Medical,245677,16030.95,0.9347,0.0653,173915.33
5,Investment,97472,20245.93,0.7923,0.2077,64025.92
10,Food,153969,29276.43,0.8099,0.1901,107707.03
2,Medical,445934,9002.53,0.9798,0.0202,293394.07
10,Groceries,86064,14474.09,0.8318,0.1682,59094.11
1,Medical,17887,656.13,0.9633,0.0367,12605.92
1,Food,27888,3841.15,0.8623,0.1377,19935.88
7,Rent,99047,24333.11,0.7543,0.2457,71151.65
3,Travel,160838,13319.6,0.9172,0.0828,111362.81
8,Entertainment,280513,14680.19,0.9477,0.0523,183539.81
1,Entertainment,25087,1635.68,0.9348,0.0652,17423.7
2,Investment,29332,6801.38,0.7681,0.2319,19930.23
3,Groceries,58403,5128.41,0.9122,0.0878,39240.66
4,Entertainment,295821,12322.68,0.9583,0.0417,204646.71
11,Medical,60618,6947.89,0.8854,0.1146,43984.3
10,Groceries,36661,3734.63,0.8981,0.1019,26251.22
1,Food,56736,5823.08,0.8974,0.1026,39426.34
2,Travel,20530,793.07,0.9614,0.0386,13991.4
1,Food,119631,17313.37,0.8553,0.1447,79569.53
2,Entertainment,26070,2300.7,0.9117,0.0883,17829.09
11,Food,173958,24073.68,0.8616,0.1384,119139.33
1,Bills,94985,9667.25,0.8982,0.1018,65410.98
8,Rent,17946,5630.89,0.6862,0.3138,11836.71
9,Bills,19632,998.51,0.9491,0.0509,13332.11
5,Groceries,24719,2606.43,0.8946,0.1054,17745.28
7,Bills,22073,1714.16,0.9223,0.0777,14606.92
1,Food,20321,3482.96,0.8286,0.1714,14098.75
9,Shopping,30244,1711.07,0.9434,0.0566,20244.65
5,Rent,84205,30328.24,0.6398,0.3602,55654.18
2,Medical,78671,6316.54,0.9197,0.0803,51765.88
5,Groceries,32889,3897.0,0.8815,0.1185,23016.01
6,Travel,33278,2527.0,0.9241,0.0759,23858.61
9,Rent,253769,65197.3,0.7431,0.2569,168894.81
2,Groceries,322961,29763.19,0.9078,0.0922,223842.27
3,Shopping,199917,13266.54,0.9336,0.0664,137294.47
6,Investment,316453,76130.4,0.7594,0.2406,225554.46
4,Rent,15524,6386.67,0.5886,0.4114,10809.43
8,Shopping,283659,14722.41,0.9481,0.0519,192233.3
4,Entertainment,43175,4978.13,0.8847,0.1153,28536.94
4,Entertainment,61665,5470.53,0.9113,0.0887,44337.28
1,Travel,67703,7799.57,0.8848,0.1152,45218.37
2,Shopping,17045,1413.56,0.9171,0.0829,11767.2
10,Groceries,43624,5823.66,0.8665,0.1335,30235.37
4,Travel,401949,14660.04,0.9635,0.0365,269129.9
10,Groceries,371900,56949.34,0.8469,0.1531,262953.8
12,Rent,19442,8246.88,0.5758,0.4242,13692.48
4,Shopping,225147,17619.54,0.9217,0.0783,155115.2
6,Entertainment,19221,1052.73,0.9452,0.0548,13146.0
5,Investment,41134,5944.96,0.8555,0.1445,27471.49
3,Shopping,66025,9384.15,0.8579,0.1421,47314.7
7,Food,21693,2963.93,0.8634,0.1366,15528.1
7,Bills,39497,3387.12,0.9142,0.0858,26038.97
1,Rent,21281,6175.87,0.7098,0.2902,14013.47
2,Rent,320442,112166.82,0.65,0.35,222009.61
7,Groceries,104841,7649.77,0.927,0.073,70900.96
9,Rent,111153,25023.21,0.7749,0.2251,73907.22
1,Investment,387873,23756.25,0.9388,0.0612,266468.52
8,Investment,24104,4199.67,0.8258,0.1742,16496.2
4,Entertainment,15335,1289.91,0.9159,0.0841,10780.82
5,Bills,83308,6080.9,0.927,0.073,57575.36
8,Investment,25501,4541.87,0.8219,0.1781,16935.78
4,Bills,24944,1796.55,0.928,0.072,17785.87
5,Medical,177656,6321.01,0.9644,0.0356,117017.39
11,Food,122674,14660.57,0.8805,0.1195,89823.44
4,Groceries,24330,4694.27,0.8071,0.1929,16009.93
2,Entertainment,89386,8052.74,0.9099,0.0901,62117.21
2,Shopping,340656,35860.04,0.8947,0.1053,230872.86
6,Shopping,183763,13759.46,0.9251,0.0749,122396.51
6,Bills,75286,4435.16,0.9411,0.0589,49317.26
2,Food,49984,6659.69,0.8668,0.1332,33202.52
3,Food,53558,4663.51,0.9129,0.0871,34982.31
5,Food,20597,1267.68,0.9385,0.0615,14497.93
1,Shopping,45794,3094.0,0.9324,0.0676,31744.99
5,Food,116849,14010.2,0.8801,0.1199,80156.6
3,Food,26738,2071.77,0.9225,0.0775,19201.24
9,Rent,30089,9206.02,0.694,0.306,19821.15
